court_id,std_court,province,district,level,city
浙0204,宁波市江东区人民法院,浙江,宁波市江东区,4,宁波市
浙0205,宁波市江北区人民法院,浙江,宁波市江北区,4,宁波市
浙0206,宁波市北仑区人民法院,浙江,宁波市北仑区,4,宁波市
浙0211,宁波市镇海区人民法院,浙江,宁波市镇海区,4,宁波市
浙0212,宁波市鄞州区人民法院,浙江,宁波市鄞州区,4,宁波市
浙0213,宁波市奉化区人民法院,浙江,宁波市奉化区,4,宁波市
浙0225,象山县人民法院,浙江,象山县,4,宁波市
浙0226,宁海县人民法院,浙江,宁海县,4,宁波市
浙0281,余姚市人民法院,浙江,余姚市,4,宁波市
浙0282,慈溪市人民法院,浙江,慈溪市,4,宁波市
浙0283,奉化市人民法院,浙江,奉化市,4,宁波市
浙0291,宁波高新技术产业开发区人民法院,浙江,高新技术产业开发区,4,宁波
浙03,浙江省温州市中级人民法院,浙江,温州市,3,温州市
浙0302,温州市鹿城区人民法院,浙江,温州市鹿城区,4,温州市
浙0303,温州市龙湾区人民法院,浙江,温州市龙湾区,4,温州市
浙0304,温州市瓯海区人民法院,浙江,温州市瓯海区,4,温州市
浙0305,温州市洞头区人民法院,浙江,温州市洞头区,4,温州市
浙0324,永嘉县人民法院,浙江,永嘉县,4,温州市
浙0326,平阳县人民法院,浙江,平阳县,4,温州市
浙0327,苍南县人民法院,浙江,苍南县,4,温州市
浙0328,文成县人民法院,浙江,文成县,4,温州市
浙0329,泰顺县人民法院,浙江,泰顺县,4,温州市
浙0381,瑞安市人民法院,浙江,瑞安市,4,温州市
浙0382,乐清市人民法院,浙江,乐清市,4,温州市
浙0383,龙港市人民法院,浙江,龙港市,4,温州市
浙04,浙江省嘉兴市中级人民法院,浙江,嘉兴市,3,嘉兴市
浙0402,嘉兴市南湖区人民法院,浙江,嘉兴市南湖区,4,嘉兴市
浙0411,嘉兴市秀洲区人民法院,浙江,嘉兴市秀洲区,4,嘉兴市
浙0421,嘉善县人民法院,浙江,嘉善县,4,嘉兴市
浙0424,海盐县人民法院,浙江,海盐县,4,嘉兴市
浙0481,海宁市人民法院,浙江,海宁市,4,嘉兴市
浙0482,平湖市人民法院,浙江,平湖市,4,嘉兴市
浙0483,桐乡市人民法院,浙江,桐乡市,4,嘉兴市
浙05,浙江省湖州市中级人民法院,浙江,湖州市,3,湖州市
浙0502,湖州市吴兴区人民法院,浙江,湖州市吴兴区,4,湖州市
浙0503,湖州市南浔区人民法院,浙江,湖州市南浔区,4,湖州市
浙0521,德清县人民法院,浙江,德清县,4,湖州市
浙0522,长兴县人民法院,浙江,长兴县,4,湖州市
浙0523,安吉县人民法院,浙江,安吉县,4,湖州市
浙0591,湖州南太湖新区人民法院,浙江,南太湖新区,4,湖州
浙06,浙江省绍兴市中级人民法院,浙江,绍兴市,3,绍兴市
浙0602,绍兴市越城区人民法院,浙江,绍兴市越城区,4,绍兴市
浙0603,绍兴市柯桥区人民法院,浙江,绍兴市柯桥区,4,绍兴市
浙0604,绍兴市上虞区人民法院,浙江,绍兴市上虞区,4,绍兴市
浙0624,新昌县人民法院,浙江,新昌县,4,绍兴市
浙0681,诸暨市人民法院,浙江,诸暨市,4,绍兴市
浙0683,嵊州市人民法院,浙江,嵊州市,4,绍兴市
浙07,浙江省金华市中级人民法院,浙江,金华市,3,金华市
浙0702,金华市婺城区人民法院,浙江,金华市婺城区,4,金华市
浙0703,金华市金东区人民法院,浙江,金华市金东区,4,金华市
浙0723,武义县人民法院,浙江,武义县,4,金华市
浙0726,浦江县人民法院,浙江,浦江县,4,金华市
浙0727,磐安县人民法院,浙江,磐安县,4,金华市
浙0781,兰溪市人民法院,浙江,兰溪市,4,金华市
浙0782,义乌市人民法院,浙江,义乌市,4,金华市
浙0783,东阳市人民法院,浙江,东阳市,4,金华市
浙0784,永康市人民法院,浙江,永康市,4,金华市
浙08,浙江省衢州市中级人民法院,浙江,衢州市,3,衢州市
浙0802,衢州市柯城区人民法院,浙江,衢州市柯城区,4,衢州市
浙0803,衢州市衢江区人民法院,浙江,衢州市衢江区,4,衢州市
浙0822,常山县人民法院,浙江,常山县,4,衢州市
浙0824,开化县人民法院,浙江,开化县,4,衢州市
浙0825,龙游县人民法院,浙江,龙游县,4,衢州市
浙0881,江山市人民法院,浙江,江山市,4,衢州市
浙09,浙江省舟山市中级人民法院,浙江,舟山市,3,舟山市
浙0902,舟山市定海区人民法院,浙江,舟山市定海区,4,舟山市
浙0903,舟山市普陀区人民法院,浙江,舟山市普陀区,4,舟山市
浙0921,岱山县人民法院,浙江,岱山县,4,舟山市
浙0922,嵊泗县人民法院,浙江,嵊泗县,4,舟山市
浙10,浙江省台州市中级人民法院,浙江,台州市,3,台州市
浙1002,台州市椒江区人民法院,浙江,台州市椒江区,4,台州市
浙1003,台州市黄岩区人民法院,浙江,台州市黄岩区,4,台州市
浙1004,台州市路桥区人民法院,浙江,台州市路桥区,4,台州市
浙1021,玉环县人民法院,浙江,玉环县,4,台州市
浙1022,三门县人民法院,浙江,三门县,4,台州市
浙1023,天台县人民法院,浙江,天台县,4,台州市
浙1024,仙居县人民法院,浙江,仙居县,4,台州市
浙1081,温岭市人民法院,浙江,温岭市,4,台州市
浙1082,临海市人民法院,浙江,临海市,4,台州市
浙11,浙江省丽水市中级人民法院,浙江,丽水市,3,丽水市
浙1102,丽水市莲都区人民法院,浙江,丽水市莲都区,4,丽水市
浙1121,青田县人民法院,浙江,青田县,4,丽水市
浙1122,缙云县人民法院,浙江,缙云县,4,丽水市
浙1123,遂昌县人民法院,浙江,遂昌县,4,丽水市
浙1124,松阳县人民法院,浙江,松阳县,4,丽水市
浙1125,云和县人民法院,浙江,云和县,4,丽水市
浙1126,庆元县人民法院,浙江,庆元县,4,丽水市
浙1127,景宁畲族自治县人民法院,浙江,景宁畲族自治县,4,丽水市
浙1181,龙泉市人民法院,浙江,龙泉市,4,丽水市
浙72,宁波海事法院,浙江,,3,
浙8601,杭州铁路运输法院,浙江,,4,
渝,重庆市高级人民法院,重庆,重庆市,2,重庆市
渝01,重庆市第一中级人民法院,重庆,,3,重庆市
渝0101,重庆市万州区人民法院,重庆,重庆市万州区,4,重庆市
渝0102,重庆市涪陵区人民法院,重庆,涪陵区,4,重庆市
渝0103,重庆市渝中区人民法院,重庆,渝中区,4,重庆市
渝0104,重庆市大渡口区人民法院,重庆,大渡口区,4,重庆市
渝0105,重庆市江北区人民法院,重庆,江北区,4,重庆市
渝0106,重庆市沙坪坝区人民法院,重庆,沙坪坝区,4,重庆市
渝0107,重庆市九龙坡区人民法院,重庆,九龙坡区,4,重庆市
渝0108,重庆市南岸区人民法院,重庆,南岸区,4,重庆市
渝0109,重庆市北碚区人民法院,重庆,北碚区,4,重庆市
渝0110,重庆市綦江区人民法院,重庆,綦江区,4,重庆市
渝0111,重庆市大足区人民法院,重庆,大足区,4,重庆市
渝0112,重庆市渝北区人民法院,重庆,渝北区,4,重庆市
渝0113,重庆市巴南区人民法院,重庆,巴南区,4,重庆市
渝0114,重庆市黔江区人民法院,重庆,黔江区,4,重庆市
渝0115,重庆市长寿区人民法院,重庆,长寿区,4,重庆市
渝0116,重庆市江津区人民法院,重庆,江津区,4,重庆市
渝0117,重庆市合川区人民法院,重庆,合川区,4,重庆市
渝0118,重庆市永川区人民法院,重庆,永川区,4,重庆市
渝0119,重庆市南川区人民法院,重庆,南川区,4,重庆市
渝0120,重庆市璧山区人民法院,重庆,璧山区,4,重庆市
渝0151,重庆市铜梁区人民法院,重庆,铜梁区,4,重庆市
渝0152,重庆市潼南区人民法院,重庆,重庆市潼南区,4,重庆市
渝0153,重庆市荣昌区人民法院,重庆,重庆市荣昌区,4,重庆市
渝0154,重庆市开州区人民法院,重庆,重庆市开州区,4,重庆市
渝0155,重庆市梁平区人民法院,重庆,重庆市梁平区,4,重庆市
渝0156,重庆市武隆区人民法院,重庆,重庆市武隆区,4,重庆市
渝0192,重庆自由贸易试验区人民法院,重庆,重庆两江新区,4,重庆
渝02,重庆市第二中级人民法院,重庆,,3,重庆市
渝0229,城口县人民法院,重庆,城口县,4,重庆市
渝0230,丰都县人民法院,重庆,丰都县,4,重庆市
渝0231,垫江县人民法院,重庆,垫江县,4,重庆市
渝0233,忠县人民法院,重庆,忠县,4,重庆市
渝0235,云阳县人民法院,重庆,云阳县,4,重庆市
渝0236,奉节县人民法院,重庆,奉节县,4,重庆市
渝0237,巫山县人民法院,重庆,巫山县,4,重庆市
渝0238,巫溪县人民法院,重庆,巫溪县,4,重庆市
渝0240,石柱土家族自治县人民法院,重庆,石柱土家族自治县,4,重庆市
渝0241,秀山土家族苗族自治县人民法院,重庆,秀山土家族苗族自治县,4,重庆市
渝0242,酉阳土家族苗族自治县人民法院,重庆,酉阳土家族苗族自治县,4,重庆市
渝0243,彭水苗族土家族自治县人民法院,重庆,彭水苗族土家族自治县,4,重庆市
渝03,重庆市第三中级人民法院,重庆,,3,重庆市
渝04,重庆市第四中级人民法院,重庆,,3,重庆市
渝05,重庆市第五中级人民法院,重庆,,3,重庆市
渝8601,重庆铁路运输法院,重庆,,4,
湘,湖南省高级人民法院,湖南,湖南省,2,
湘01,湖南省长沙市中级人民法院,湖南,长沙市,3,长沙市
湘0102,长沙市芙蓉区人民法院,湖南,长沙市芙蓉区,4,长沙市
湘0103,长沙市天心区人民法院,湖南,长沙市天心区,4,长沙市
湘0104,长沙市岳麓区人民法院,湖南,长沙市岳麓区,4,长沙市
湘0105,长沙市开福区人民法院,湖南,长沙市开福区,4,长沙市
湘0111,长沙市雨花区人民法院,湖南,长沙市雨花区,4,长沙市
湘0112,长沙市望城区人民法院,湖南,长沙市望城区,4,长沙市
湘0121,长沙县人民法院,湖南,长沙县,4,长沙市
湘0124,宁乡县人民法院,湖南,宁乡县,4,长沙市
湘0181,浏阳市人民法院,湖南,浏阳市,4,长沙市
湘0182,宁乡市人民法院,湖南,宁乡市,4,长沙市
湘02,湖南省株洲市中级人民法院,湖南,株洲市,3,株洲市
湘0202,株洲市荷塘区人民法院,湖南,株洲市荷塘区,4,株洲市
湘0203,株洲市芦淞区人民法院,湖南,株洲市芦淞区,4,株洲市
湘0204,株洲市石峰区人民法院,湖南,株洲市石峰区,4,株洲市
湘0211,株洲市天元区人民法院,湖南,株洲市天元区,4,株洲市
湘0212,株洲市渌口区人民法院,湖南,渌口区,4,株洲
湘0221,株洲县人民法院,湖南,株洲县,4,株洲市
湘0223,攸县人民法院,湖南,攸县,4,株洲市
湘0224,茶陵县人民法院,湖南,茶陵县,4,株洲市
湘0225,炎陵县人民法院,湖南,炎陵县,4,株洲市
湘0281,醴陵市人民法院,湖南,醴陵市,4,株洲市
湘03,湖南省湘潭市中级人民法院,湖南,湘潭市,3,湘潭市
湘0302,湘潭市雨湖区人民法院,湖南,湘潭市雨湖区,4,湘潭市
湘0304,湘潭市岳塘区人民法院,湖南,湘潭市岳塘区,4,湘潭市
湘0321,湘潭县人民法院,湖南,湘潭县,4,湘潭市
湘0381,湘乡市人民法院,湖南,湘乡市,4,湘潭市
湘0382,韶山市人民法院,湖南,韶山市,4,湘潭市
湘04,湖南省衡阳市中级人民法院,湖南,衡阳市,3,衡阳市
湘0405,衡阳市珠晖区人民法院,湖南,衡阳市珠晖区,4,衡阳市
湘0406,衡阳市雁峰区人民法院,湖南,衡阳市雁峰区,4,衡阳市
湘0407,衡阳市石鼓区人民法院,湖南,衡阳市石鼓区,4,衡阳市
湘0408,衡阳市蒸湘区人民法院,湖南,衡阳市蒸湘区,4,衡阳市
湘0412,衡阳市南岳区人民法院,湖南,衡阳市南岳区,4,衡阳市
湘0421,衡阳县人民法院,湖南,衡阳县,4,衡阳市
湘0422,衡南县人民法院,湖南,衡南县,4,衡阳市
湘0423,衡山县人民法院,湖南,衡山县,4,衡阳市
湘0424,衡东县人民法院,湖南,衡东县,4,衡阳市
湘0426,祁东县人民法院,湖南,祁东县,4,衡阳市
湘0481,耒阳市人民法院,湖南,耒阳市,4,衡阳市
湘0482,常宁市人民法院,湖南,常宁市,4,衡阳市
湘05,湖南省邵阳市中级人民法院,湖南,邵阳市,3,邵阳市
湘0502,邵阳市双清区人民法院,湖南,邵阳市双清区,4,邵阳市
湘0503,邵阳市大祥区人民法院,湖南,邵阳市大祥区,4,邵阳市
湘0511,邵阳市北塔区人民法院,湖南,邵阳市北塔区,4,邵阳市
湘0521,邵东县人民法院,湖南,邵东县,4,邵阳市
湘0522,新邵县人民法院,湖南,新邵县,4,邵阳市
湘0523,邵阳县人民法院,湖南,邵阳县,4,邵阳市
湘0524,隆回县人民法院,湖南,隆回县,4,邵阳市
湘0525,洞口县人民法院,湖南,洞口县,4,邵阳市
湘0527,绥宁县人民法院,湖南,绥宁县,4,邵阳市
湘0528,新宁县人民法院,湖南,新宁县,4,邵阳市
湘0529,城步苗族自治县人民法院,湖南,城步苗族自治县,4,邵阳市
湘0581,武冈市人民法院,湖南,武冈市,4,邵阳市
湘06,湖南省岳阳市中级人民法院,湖南,岳阳市,3,岳阳市
湘0602,岳阳市岳阳楼区人民法院,湖南,岳阳市岳阳楼区,4,岳阳市
湘0603,岳阳市云溪区人民法院,湖南,岳阳市云溪区,4,岳阳市
湘0611,岳阳市君山区人民法院,湖南,岳阳市君山区,4,岳阳市
湘0621,岳阳县人民法院,湖南,岳阳县,4,岳阳市
湘0623,华容县人民法院,湖南,华容县,4,岳阳市
湘0624,湘阴县人民法院,湖南,湘阴县,4,岳阳市
湘0626,平江县人民法院,湖南,平江县,4,岳阳市
湘0681,汨罗市人民法院,湖南,汨罗市,4,岳阳市
湘0682,临湘市人民法院,湖南,临湘市,4,岳阳市
湘0691,屈原管理区人民法院,湖南,,4,岳阳市
湘07,湖南省常德市中级人民法院,湖南,常德市,3,常德市
湘0702,常德市武陵区人民法院,湖南,常德市武陵区,4,常德市
湘0703,常德市鼎城区人民法院,湖南,常德市鼎城区,4,常德市
湘0721,安乡县人民法院,湖南,安乡县,4,常德市
湘0722,汉寿县人民法院,湖南,汉寿县,4,常德市
湘0723,澧县人民法院,湖南,澧县,4,常德市
湘0724,临澧县人民法院,湖南,临澧县,4,常德市
湘0725,桃源县人民法院,湖南,桃源县,4,常德市
湘0726,石门县人民法院,湖南,石门县,4,常德市
湘0781,津市市人民法院,湖南,津市市,4,常德市
湘08,湖南省张家界市中级人民法院,湖南,张家界市,3,张家界市
湘0802,张家界市永定区人民法院,湖南,张家界市永定区,4,张家界市
湘0811,张家界市武陵源区人民法院,湖南,张家界市武陵源区,4,张家界市
湘0821,慈利县人民法院,湖南,慈利县,4,张家界市
湘0822,桑植县人民法院,湖南,桑植县,4,张家界市
湘09,湖南省益阳市中级人民法院,湖南,益阳市,3,益阳市
湘0902,益阳市资阳区人民法院,湖南,益阳市资阳区,4,益阳市
湘0903,益阳市赫山区人民法院,湖南,益阳市赫山区,4,益阳市
湘0921,南县人民法院,湖南,南县,4,益阳市
湘0922,桃江县人民法院,湖南,桃江县,4,益阳市
